,title,isbn13,loan_cnt,author,publisher,sex,age,genre
1804,Arthur's jelly beans,9780316733823,5,by Marc Brown,"Little, Brown and Co.",여성,영유아(0~5),Juvenile Fiction
1805,"Suddenly!: A Preston Pig Story (Paperback, Voyager Books)",9780152016999,5,MCNAUGHTON|Colin,VoyagerBooks,여성,영유아(0~5),Juvenile Fiction
1806,JUSTS HOPPING WITHMOM,9780307119728,5,Mayer,GOLDEN,여성,영유아(0~5),Families
1807,Big Max (Paperback),9780064440066,5,Kim Platt,HarperTrophy,여성,영유아(0~5),Language Arts & Disciplines
1808,Goodnight moon,9780064430173,5,by Margaret Wise Brown;pictures by Clement Hurd,HarperTrophy,여성,영유아(0~5),Juvenile Fiction
1809,다고쳐 박사의 비밀,9791190300438,6,주윤희,북극곰,여성,영유아(0~5),Juvenile Fiction
1810,설민석의 한국사 대모험 12 - 조선의 발명품 편 : 특명! X맨의 정체를 밝혀라!,9791188874460,6,"설민석, 스토리박스 (지은이), 정현희 (그림), 태건 역사 연구소 (감수)",아이휴먼,여성,영유아(0~5),Education
1811,엉덩이 날씨,9791187856481,6,"사카마키 메구미 (지은이), 장현주 (옮긴이)",보랏빛소,여성,영유아(0~5),Fiction
1812,어린 만세꾼,9791160944433,12,"정명섭 (지은이), 김준영 (그림)",사계절,,,Juvenile Fiction
1813,메뚜기 탈출 사건,9788983898470,12,"유미희 (지은이), 안태형 (그림)",바우솔,,,Bible
1814,단어수집가,9788954651721,12,"피터 레이놀즈 (지은이), 김경연 (옮긴이)",문학동네어린이,,,Collectors and collecting
1815,마당이 있는 집,9788954651059,12,김진영 지음,문학동네,,,Literary Collections
1816,마법천자문 17 - 거듭해서! 다시 재再,9788950936167,12,스튜디오 시리얼,아울북,,,Juvenile Nonfiction
1817,회사 괴물,9788934965749,12,조미영 글 ;조현숙 그림,김영사,,,Fiction
1818,미운맛 사탕,9788927192459,12,"구사노 아키코 (지은이), 히가시 치카라 (그림), 우민정 (옮긴이)",그레이트BOOKS(그레이트북스),,,Fiction
1819,마음이 살짝 기운다 :나태주 신작 시집,9788925565736,12,나태주 씀 ;로아 그림,RHK(알에이치코리아),,,Poetry
1820,소중한 사람에게,9788901242408,12,전이수 (지은이),웅진주니어,,,Fiction
1821,연의 편지,9791196155711,13,조현아 (지은이),손봄북스,,,Friendship
1822,엄마의 말공부 :기적 같은 변화를 불러오는 작은 말의 힘,9791185952123,13,이임숙 지음,카시오페아,,,Family & Relationships
1823,우리 집에 온 길고양이 카니,9788984315105,13,문영미 글 ;이광익 그림,한겨레출판,,,Fiction
1824,곰팡이 수지 - 곰팡이의 거의 모든 것,9788962479706,13,레오노라 라이틀 지음|이정모,스콜라(위즈덤하우스),,,Juvenile Nonfiction
1825,"괜찮아, 우리 모두 처음이니까!",9788968305696,13,이주희 글그림,개암나무,,,Fiction
1826,신통방통 곱셈구구,9788959777402,13,서지원 글 ;조현숙 그림,좋은책신사고 좋은책어린이,,,Mathematics -- Juvenile literature
1827,페인트 (양장),9788936459093,13,이희영 (지은이),창비,,,Psychology
1828,나는 그릇이에요,9788931381689,13,"최은영 (지은이), 이경국 (그림)",꼬마이실,,,Fiction
1829,나는 상어다,9791189044183,14,"리사 룬드마르크 (지은이), 샬롯 라멜 (그림), 이유진 (옮긴이)",이마주,,,Fiction
1830,쓰레기는 쓰레기가 아니다 - 세상에서 가장 귀찮은 쓰레기에 관한 모든 것,9791190065597,14,"게르다 라이트 (지은이), 서지희 (옮긴이), 배재근 (감수)",위즈덤하우스,,,Education
1831,짖지 않는 개,9791159950735,14,신대관 (지은이),노란돼지,,,Korean fiction
1832,구름빵 꿈이 너무 많아,9788953583979,14,"글·그림: GIMC,김향수",한솔교육,,,Animals
1833,아인슈타인 아저씨네 탐정 사무소,9788934971177,14,김대조 글 ;소윤경 그림,김영사,,,Juvenile Nonfiction
1834,밀어내라,9791170283942,15,"이상옥 (지은이), 조원희 (그림)",한솔수북,,,Fiction
1835,경찰관속으로 - 언니에게 부치는 편지,9791196295561,15,원도 (지은이),이후진프레스,,,Religion
1836,엄마는 좋다,9791163930235,16,"채인선 (지은이), 김선진 (그림)",한울림어린이(한울림),,,Mothers and daughters
1837,우주로 간 김땅콩,9791160944518,17,윤지회 (지은이),사계절,,,Literary Collections
1838,한 그릇,9788943312459,19,변정원 (지은이),보림,,,Literary Collections
1839,직업을 파는 상점 (작은 씨앗 큰 나눔 사라지는 직업),9791187153191,58,조경희,M&Kids,,,Biography & Autobiography
1840,내가 김소연진아일 동안,9788962479270,28,"황선미 (지은이), 박진아 (그림), 이보연",스콜라(위즈덤하우스),,,Juvenile Nonfiction
1841,부의 주인은 누구인가 :당신을 부자로 만드는 돈 사용설명서,9788972207498,4,"비키 로빈,강순이 옮김",도솔,남성,30대,Business & Economics
1842,미국 주식이 답이다 - 생초보도 돈 버는 글로벌 투자 원포인트레슨,9788956593425,5,이항영|이승원|장우석,예문,남성,30대,Social Science
1843,네모,9788952786654,5,"맥 바넷 (글), 존 클라센 (그림), 서남희 (옮긴이)",시공주니어,남성,30대,Literary Collections
1844,하루거리,9791186825242,7,김휘훈 (지은이),그림책공작소,남성,30대,Fiction
1845,"책, 이게 뭐라고",9788950991678,5,장강명 (지은이),arte(아르테),남성,30대,Literary Collections
1846,"튜브, 힘낼지 말지는 내가 결정해",9788950982249,5,하상욱 지음,아르테,남성,30대,Literary Collections
1847,오늘도 고마워,9788950982195,5,"윤여림 (지은이), 이미정 (그림)",을파소,남성,30대,Literary Collections
1848,구름빵 그림자가 사라졌어,9788953582750,4,"글·그림: GIMC,김향수",한솔교육,여성,영유아(0~5),Bread
1849,토요일의 기차,9788954623216,4,"제르마노 쥘로,이주희 옮김",문학동네,여성,영유아(0~5),Life
1850,몬스터 주식회사,9788940900765,4,디즈니 원작,프뢰벨미디어,여성,영유아(0~5),Motion pictures
1851,"안녕, 꼬마섬!",9788943308988,4,유애로 지음,보림출판사,여성,영유아(0~5),Fiction
1852,Super fly guy,9780439639040,4,Tedd Arnold,Scholastic,남성,영유아(0~5),Juvenile Fiction
1853,1+1이 공짜가 아니라고? - 생활 속 사례로 생생하게 배우는 경제,9788968304897,12,"이정주 (지은이), 강은옥 (그림)",개암나무,여성,초등(8~13),Self-Help
1854,워런 버핏의 주주 서한 :워런 버핏이 직접 쓴 유일한 책,9788926396780,5,워런 버핏 지음 ;이건 옮김,서울문화사,남성,30대,Business & Economics
1855,여우 누이,9788927186106,5,글: 강은경 ;그림: 오승민,그레이트kids(그레이트키즈),남성,30대,Fiction
1856,남자일까 여자일까?,9788927187028,5,장경원 글;국지승 그림,,남성,30대,Fiction
1857,엉덩이 별에서 온 친구,9788927187455,5,류혜인 글;이수영 그림,,남성,30대,Fiction
1858,Why? 로마 이야기,9788930231589,5,글: 김승렬 ;그림: 김기수,예림당,남성,30대,Rome
1859,삐악삐악 숲 속 놀이동산,9788997357550,6,"쿠도 노리코 (지은이), 한라경 (옮긴이)",책내음,여성,영유아(0~5),Amusement parks
1860,내가 슈퍼맨이라고?,9788998110659,6,"강성은 (지은이), 김숙경 (그림)",장영(황제펭귄),여성,영유아(0~5),Fiction
1861,두근두근 쪽!,9788998465018,6,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,여성,영유아(0~5),Fiction
1862,파스타만 먹을래!,9788998465650,6,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,여성,영유아(0~5),Fiction
1863,"소피가 화나면, 정말 정말 화나면",9788993242935,6,몰리 뱅 글·그림 ;박수현 옮김,책읽는곰,여성,영유아(0~5),Juvenile Fiction
1864,Things I like,9780744598582,10,Anthony Browne,Walker Books,여성,영유아(0~5),Board books
1865,"앗, 피다!",9788927189688,10,전현정 글,그레이트Books,여성,영유아(0~5),Fiction
1866,우리 몸속에 뭐가 들어 있다고?,9788958285243,10,김영명 글 ;김유대 그림,사계절출판사,여성,영유아(0~5),Human body
1867,엄지가 집을 나갔어요,9788966350889,10,이와이 도시오,북뱅크,여성,영유아(0~5),Fiction
1868,가방 안에 든 게 뭐야?,9788970948225,10,김상근 글·그림,한림출판사,여성,영유아(0~5),Fiction
1869,가을이네 장 담그기,9788993242058,10,이규희 글 ;신민재 그림,책읽는곰,여성,영유아(0~5),"Children's stories, Korean"
1870,밥이 최고야,9788997984121,10,김난지 글 ;최나미 그림,천개의바람,여성,영유아(0~5),Picture books for children
1871,올리가 변했어요! ,9788911031320,9,김은주 글·그림,국민서관,여성,영유아(0~5),Fiction
1872,놀이터 귀신,9788927187080,9,정진 글;전미화 그림,,여성,영유아(0~5),Fiction
1873,"엄마, 내가 싫어요?",9788927187141,9,정재은 글;강은옥 그림,,여성,영유아(0~5),Fiction
1874,마음의 집,9788936454319,9,김희경 글 ;이보나 흐미엘레프스카 그림,창비,여성,영유아(0~5),Intellect
1875,똥 마려워!,9791157921485,6,조숙경 (지은이),아이앤북(I&BOOK),남성,영유아(0~5),Anxiety in children
1876,코딱지,9788998465087,6,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,남성,영유아(0~5),Fiction
1877,잠이 안 와!,9788998465049,6,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,남성,영유아(0~5),Sleep
1878,놀자!,9788993242621,6,박정섭 글·그림,책읽는곰,남성,영유아(0~5),Science
1879,누가 그랬어?,9788993196245,6,유근택 글·그림,세용,남성,영유아(0~5),Bedtime
1880,늑대다!,9788991871625,6,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,남성,영유아(0~5),Fiction
1881,주무르고 늘리고,9788962479164,6,"요시타케 신스케 (지은이), 유문조 (옮긴이)",스콜라(위즈덤하우스),남성,영유아(0~5),Fiction
1882,어디가 이상해?,9788966350131,6,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,남성,영유아(0~5),Fiction
1883,일,9788966350476,6,캐드린 오토시 글·그림 ;이향순 옮김,북뱅크,남성,영유아(0~5),Fiction
1884,사계절,9788967493202,6,글: 퍼트리샤 헤가티 ;옮김: 서소영,키즈엠,남성,영유아(0~5),Fiction
1885,울보 나무,9788970943961,6,글쓴이: 카토 요코 ;고향옥,한림출판사,남성,영유아(0~5),Fiction
1886,옛날 옛날에 파리 한 마리를 꿀꺽 삼킨 할머니가 살았는데요,9788984880061,6,심스 태백 지음;김정희 옮김,베틀 북,남성,영유아(0~5),Children's songs
1887,찬성!,9788952760722,6,미야니시 타츠야 그림·글 ;김난주 옮김,시공사,남성,영유아(0~5),Elite (Social sciences)
1888,커다란 방귀,9788952780058,6,강경수 글·그림,시공사,남성,영유아(0~5),Juvenile Nonfiction
1889,엘리베이터,9788952782588,6,경혜원,시공주니어,남성,영유아(0~5),Fiction
1890,망태 할아버지가 온다,9788952748645,6,박연철 글·그림,시공사,남성,영유아(0~5),Discipline of children
1891,나도 같이 놀고 싶단 말이야,9788911029419,6,지음: 로렌 차일드 ;옮김: 문상수,국민서관,남성,영유아(0~5),Fiction
1892,세상에서 가장 유명한 변기,9788911029600,6,박수현 글·그림,국민서관,남성,영유아(0~5),Family & Relationships
1893,안개가 보이세요?,9788911126200,6,"쿄 매클리어 (글), 케나드 박 (그림), 김선희 (옮긴이)",국민서관,남성,영유아(0~5),Fiction
1894,누구 손잡을까?,9788911126460,6,"튀버 벨트캄프 (지은이), 바우터르 튈프 (그림), 유동익 (옮긴이)",국민서관,남성,영유아(0~5),Fiction
1895,높이 높이 더 높이 건물을 지어요!,9788932374581,6,"아나스타샤 순 (지은이), 라이언 오롤크 (그림), 서남희 (옮긴이)",현암주니어,남성,영유아(0~5),Architecture
1896,"야호, 우리가 해냈어!",9788934979333,6,"엄혜숙 (글), 레지나 (그림)",주니어김영사,남성,영유아(0~5),Fiction
1897,숲 속 재봉사와 털뭉치 괴물 :최향랑 그림책,9788936454432,6,지은이: 최향랑,창비,남성,영유아(0~5),Grandfathers
1898,"Banjjogi, der Halbling",9788943302634,6,die autorin: Miae Lee ;der illustrator: Ukbae Lee,Borim,남성,영유아(0~5),Literary Criticism
1899,색깔을 훔치는 마녀,9788949100494,6,이문영 글;이현정 그림,비룡소,남성,영유아(0~5),Colors
1900,삐딱이를 찾아라,9788949101651,6,김태호 글 ;정현진 그림,비룡소,남성,영유아(0~5),Dwellings
1901,개미의 수박 파티,9788949105017,6,타무라 시게루,비룡소,남성,영유아(0~5),Caricatures and cartoons
1902,옛날에 공룡들이 있었어,9788949110837,6,바이런 바튼 글·그림;최리을 옮김,비룡소,남성,영유아(0~5),Dinosaurs
1903,파도야 놀자 =Wave,9788949112053,6,지은이: 이수지,비룡소,남성,영유아(0~5),Picture books for children
1904,(야호!) 오늘은 유치원 가는 날,9788949112411,6,염혜원 글·그림,비룡소,남성,영유아(0~5),Kindergarten
1905,강이,9788949113746,6,이수지 (지은이),비룡소,남성,영유아(0~5),Fiction
1906,신기한 스쿨 버스:키즈,9788949151021,6,조애너 콜 글;브루스 디건 그림,비룡소,남성,영유아(0~5),Bats
1907,안을 보면 밖을 보면,9788901230269,6,"안느-마르고 램스타인, 마티아스 아르귀 (지은이)",웅진주니어,남성,영유아(0~5),Fiction
1908,If you give a mouse a cookie,9780060245863,6,Laura Joffe Numeroff;illustrated by Felicia Bond,HarperCollinsPublisher,남성,영유아(0~5),Juvenile Fiction
1909,[I Can Read] Level 2 : Amelia Bedelia's Family Album (Paperback),9780060511166,6,Peggy Parish,HarperTrophy,남성,영유아(0~5),Juvenile Fiction
1910,(The)Berenstain Bears play t-ball,9780060583385,6,"by Stan [Berenstain],Jan Berenstain",HarperCollinsPublishers,남성,영유아(0~5),Juvenile Fiction
1911,A Big Mooncake for Little Star (Hardcover),9780316404488,6,Grace Lin (지은이),Little Brown & Co,남성,영유아(0~5),Children's stories
1912,Count! (Paperback),9780805042528,6,FLEMING|Denise,HenryHolt,남성,영유아(0~5),English language
1913,"Colour Me Happy! (Paperback, Reprint) - My Little Library Pre-Step 20",9781405009096,6,"Shen Roddie (지은이), Ben Cort (그림)",Macmillan Children's Books,남성,영유아(0~5),Literary Collections
1914,Bear at work,9781846861109,6,written by Stella Blackstone ;illustrated by Debbie Harter,Barefoot Books,남성,영유아(0~5),Juvenile Nonfiction
1915,진짜 진짜 재밌는 작은 생물 그림책 - 그림으로 배우는 신기한 지식 백과,9791187504887,7,"톰 잭슨 (지은이), 테리 포쇼 (그림), 김시경 (옮긴이), 손재천 (감수)",라이카미(부즈펌어린이),남성,영유아(0~5),Microorganisms
1916,연이네 서울 나들이,9791185564043,7,고승현 글 ;윤정주 그림,책읽는곰,남성,영유아(0~5),Korea (South)
1917,번개 세수,9791158360504,7,함지슬 글 ;김이조 그림,책읽는곰,남성,영유아(0~5),Fiction
1918,이상한 손님,9791158360801,7,백희나,책읽는곰,남성,영유아(0~5),Brothers and sisters
1919,"엉뚱한 생각만 하는 디플로도쿠스 - 세이펜 기능 적용, 세이펜 미포함",9791161721873,7,"프랜 브로매지 (지은이), 리처드 왓슨 (그림), 이계순 (옮긴이)",풀빛,남성,영유아(0~5),Education
1920,지렁이빵,9791160940138,7,노석미 (지은이),사계절,남성,영유아(0~5),Fiction
1921,"곰아, 자니?",9788997728671,7,글: 조리 존 ;옮김: 이순영,북극곰,남성,영유아(0~5),Bears
1922,너는 어떤 씨앗이니?,9788993242812,7,최숙희 글·그림,책읽는곰,남성,영유아(0~5),Juvenile Fiction
1923,슈퍼토끼,9788991871632,7,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,남성,영유아(0~5),Animals
1924,왜요?,9788984881846,7,린제이 캠프 글;바리 옮김,베틀북,남성,영유아(0~5),Juvenile Nonfiction
1925,무지개 물고기와 흰수염고래,9788972599999,7,마르쿠스 피스터 그림.글;지혜연 옮김,시공주니어,남성,영유아(0~5),Fighting (Psychology)
1926,너구리와 도둑쥐,9788970942551,7,오토모 야스오 글.그림;이영준 옮김,,남성,영유아(0~5),Korean literature
1927,"사이좋게 지내자, 우적우적",9788959980970,7,미야니시 타츠야 글·그림 ;허경실 옮김,달리,남성,영유아(0~5),Fiction
1928,모두 다 사랑해,9788959981007,7,미야니시 타츠야 글·그림 ;송소영 옮김,달리,남성,영유아(0~5),Fiction
1929,공룡 목욕탕,9788952758422,7,피터 시스 그림,시공사,남성,영유아(0~5),Dinosaurs
1930,도둑을 잡아라!,9788952757616,7,박정섭 글·그림,시공사,남성,영유아(0~5),Microbiology
1931,아이스크림 똥,9788952227454,7,글·그림: 김윤정,살림어린이,남성,영유아(0~5),Picture books for children
1932,어젯밤에 뭐했니?,9788949112213,7,지은이: 염혜원,비룡소,남성,영유아(0~5),Picture books for children
1933,쉬잇! 다 생각이 있다고,9788949112688,7,"크리스 호튼 (지은이), 노은정 (옮긴이)",비룡소,남성,영유아(0~5),Bird trapping
1934,(마음을 지켜라!) 뿅가맨,9788943308186,7,윤지회 글·그림,보림출판사,남성,영유아(0~5),Acquisitiveness
